att48uniform NSGA2 50 10 sa ReduceTime 10 6	0	3	3	1	1	0	0.1983330497200852	-3.58058024981032E-4	0.0	1.0	0.0012637660227477884	
att48uniform SA 50 10 sa ReduceTime 15 6	0	0	3	1	1	1	0.0	0.0023424331549311977	1.0	0.0	3.147623544224111E-4	
att48uniform GREEDY 50 10 sa ReduceTime 15 6	0	2	3	1	1	1	0.24754901960784328	0.001442558417902091	0.8849780356832253	1.0	6.295247088448222E-4	
att48uniform VN 50 10 sa ReduceTime 15 6	0	1	3	1	1	1	0.0	0.0015205268415269034	0.9159412459152291	0.0	3.147623544224111E-4	
att48uniform NSGA2 50 10 sa ReduceTime 15 6	0	3	3	1	1	1	0.09467421566571627	-2.4633964436719414E-4	0.06360891234553101	1.0	0.0018885741265344666	
att48uniform SA 50 10 sa ReduceTime 20 6	0	0	3	1	1	2	0.0	0.0021317556583673597	1.0	0.0	3.1525851197982345E-4	
att48uniform GREEDY 50 10 sa ReduceTime 20 6	0	2	3	1	1	2	0.24754901960784328	0.0012734506236662898	0.8781475408936261	1.0	6.305170239596469E-4	
att48uniform VN 50 10 sa ReduceTime 20 6	0	1	3	1	1	2	0.0	0.0013458382541699538	0.9109494786018577	0.0	3.1525851197982345E-4	
att48uniform NSGA2 50 10 sa ReduceTime 20 6	0	3	3	1	1	2	0.21775525099581905	-2.3947940600428248E-4	0.08298083624028886	1.0	0.0015762925598991173	
att48uniform GREEDY 50 15 sa ReduceTime 10 2	0	2	3	2	1	0	0.24754901960784328	0.017955881033568006	0.890396472450441	1.0	6.731740154830024E-4	
att48uniform VN 50 15 sa ReduceTime 10 2	0	1	3	2	1	0	0.24754901960784328	0.016852315054577374	0.8428789477651315	1.0	6.731740154830024E-4	
att48uniform NSGA2 50 15 sa ReduceTime 10 2	0	3	3	2	1	0	0.08926089104525113	-5.350641659809297E-4	0.0	1.0	0.02255132951868058	
att48uniform GREEDY 50 15 sa ReduceTime 15 2	0	2	3	2	1	1	0.24754901960784328	0.017588629914104755	0.890396472450441	1.0	6.861063464837049E-4	
