att48uniform NSGA2 50 15 sa ReduceTime 15 2	0	3	3	2	1	1	0	0.12214959685513413	0.005855113690997824	0.0	1.0	0.9552238805970149	
att48uniform GREEDY 50 15 sa ReduceTime 20 2	0	2	3	2	1	2	0	0.24754901960784328	0.3636023628224967	0.890396472450441	1.0	0.029411764705882353	
att48uniform VN 50 15 sa ReduceTime 20 2	0	1	3	2	1	2	0	0.0	0.36384245483204397	0.890396472450441	0.0	0.014705882352941176	
att48uniform NSGA2 50 15 sa ReduceTime 20 2	0	3	3	2	1	2	0	0.09131803264222466	0.005381314853416349	0.0	1.0	0.9558823529411765	
att48uniform NSGA2 50 15 sa ReduceTime 10 4	0	3	3	2	1	0	1	0.18984672117231777	0.0	0.0	1.0	1.0	
att48uniform NSGA2 50 15 sa ReduceTime 15 4	0	3	3	2	1	1	1	0.06492948401174681	0.0	0.0	1.0	1.0	
att48uniform NSGA2 50 15 sa ReduceTime 20 4	0	3	3	2	1	2	1	0.06641982089649055	0.0	0.0	1.0	1.0	
att48uniform GREEDY 50 15 sa ReduceTime 10 6	0	2	3	2	1	0	2	0.24754901960784328	0.4139527167999291	0.9466332963398457	1.0	0.025974025974025976	
att48uniform VN 50 15 sa ReduceTime 10 6	0	1	3	2	1	0	2	0.0	0.43992169493740235	1.0	0.0	0.012987012987012988	
att48uniform NSGA2 50 15 sa ReduceTime 10 6	0	3	3	2	1	0	2	0.09411095828154825	0.0013809793032362415	0.0	1.0	0.961038961038961	
att48uniform GREEDY 50 15 sa ReduceTime 15 6	0	2	3	2	1	1	2	0.24754901960784328	0.3875210291688145	0.9466332963398457	1.0	0.024096385542168676	
att48uniform VN 50 15 sa ReduceTime 15 6	0	1	3	2	1	1	2	0.0	0.4135459307892857	1.0	0.0	0.012048192771084338	
att48uniform NSGA2 50 15 sa ReduceTime 15 6	0	3	3	2	1	1	2	0.10485478382482247	0.0012568647425997331	0.0	1.0	0.963855421686747	
att48uniform GREEDY 50 15 sa ReduceTime 20 6	0	2	3	2	1	2	2	0.24754901960784328	0.37966940453080583	0.9466332963398457	1.0	0.02197802197802198	
att48uniform VN 50 15 sa ReduceTime 20 6	0	1	3	2	1	2	2	0.0	0.4057790767874832	1.0	0.0	0.01098901098901099	
att48uniform NSGA2 50 15 sa ReduceTime 20 6	0	3	3	2	1	2	2	0.09779989269599945	0.001099894240288513	0.0	1.0	0.967032967032967	
att48uniform SA 22 5 sa ReduceTime 10 2	0	0	0	0	1	0	0	0.0	0.38607262173270745	0.9918511752840868	0.0	0.038461538461538464	
att48uniform GREEDY 22 5 sa ReduceTime 10 2	0	2	0	0	1	0	0	0.0	0.3858020034735672	1.0	0.0	0.038461538461538464	
att48uniform VN 22 5 sa ReduceTime 10 2	0	1	0	0	1	0	0	0.0	0.3858020034735672	1.0	0.0	0.038461538461538464	
att48uniform NSGA2 22 5 sa ReduceTime 10 2	0	3	0	0	1	0	0	0.13361002900581023	0.005549864301171573	0.0	1.0	0.8846153846153846	
att48uniform SA 22 5 sa ReduceTime 15 2	0	0	0	0	1	1	0	0.0	0.381740498196601	0.9918511752840868	0.0	0.034482758620689655	
att48uniform GREEDY 22 5 sa ReduceTime 15 2	0	2	0	0	1	1	0	0.0	0.3815762938424723	1.0	0.0	0.034482758620689655	
att48uniform VN 22 5 sa ReduceTime 15 2	0	1	0	0	1	1	0	0.0	0.3815762938424723	1.0	0.0	0.034482758620689655	
att48uniform NSGA2 22 5 sa ReduceTime 15 2	0	3	0	0	1	1	0	0.13564045595719088	0.00710282049693699	0.0	1.0	0.896551724137931	
att48uniform SA 22 5 sa ReduceTime 20 2	0	0	0	0	1	2	0	0.0	0.3649441616653415	0.9918511752840868	0.0	0.043478260869565216	
att48uniform GREEDY 22 5 sa ReduceTime 20 2	0	2	0	0	1	2	0	0.0	0.3634164076349879	1.0	0.0	0.043478260869565216	
att48uniform VN 22 5 sa ReduceTime 20 2	0	1	0	0	1	2	0	0.0	0.3634164076349879	1.0	0.0	0.043478260869565216	
att48uniform NSGA2 22 5 sa ReduceTime 20 2	0	3	0	0	1	2	0	0.1477580953244068	0.008733761453485827	0.0	1.0	0.8695652173913043	
att48uniform NSGA2 22 5 sa ReduceTime 10 4	0	3	0	0	1	0	1	0.11954764924820761	0.0	0.0	1.0	0.9444444444444444	
att48uniform NSGA2 22 5 sa ReduceTime 15 4	0	3	0	0	1	1	1	0.11351984373583836	0.0	0.0	1.0	1.0	
att48uniform NSGA2 22 5 sa ReduceTime 20 4	0	3	0	0	1	2	1	0.13545024932537544	0.0	0.0	1.0	1.0	
att48uniform SA 22 5 sa ReduceTime 10 6	0	0	0	0	1	0	2	0.0	0.34595146782582126	0.9909654651334218	0.0	0.03571428571428571	
att48uniform GREEDY 22 5 sa ReduceTime 10 6	0	2	0	0	1	0	2	0.0	0.34524433128514553	1.0	0.0	0.03571428571428571	
att48uniform VN 22 5 sa ReduceTime 10 6	0	1	0	0	1	0	2	0.0	0.34524433128514553	1.0	0.0	0.03571428571428571	
att48uniform NSGA2 22 5 sa ReduceTime 10 6	0	3	0	0	1	0	2	0.11351637925570254	0.0033377016486092147	0.0	1.0	0.8928571428571429	
att48uniform SA 22 5 sa ReduceTime 15 6	0	0	0	0	1	1	2	0.0	0.36211976251137046	0.9907529398672308	0.0	0.045454545454545456	
att48uniform GREEDY 22 5 sa ReduceTime 15 6	0	2	0	0	1	1	2	0.0	0.3575456970926996	1.0	0.0	0.045454545454545456	
att48uniform VN 22 5 sa ReduceTime 15 6	0	1	0	0	1	1	2	0.0	0.3575456970926996	1.0	0.0	0.045454545454545456	
att48uniform NSGA2 22 5 sa ReduceTime 15 6	0	3	0	0	1	1	2	0.12202539998663907	0.006077254839853868	0.0	1.0	0.8636363636363636	
att48uniform SA 22 5 sa ReduceTime 20 6	0	0	0	0	1	2	2	0.0	0.35621367784507013	0.9918511752840868	0.0	0.030303030303030304	
att48uniform GREEDY 22 5 sa ReduceTime 20 6	0	2	0	0	1	2	2	0.0	0.35476527247003814	1.0	0.0	0.030303030303030304	
att48uniform VN 22 5 sa ReduceTime 20 6	0	1	0	0	1	2	2	0.0	0.35476527247003814	1.0	0.0	0.030303030303030304	
att48uniform NSGA2 22 5 sa ReduceTime 20 6	0	3	0	0	1	2	2	0.10040896567201603	0.0027977250353527923	0.0	1.0	0.9090909090909091	
att48uniform SA 22 10 sa ReduceTime 10 2	0	0	0	1	1	0	0	0.0	0.39824135417442513	0.960968111783588	0.0	0.013157894736842105	
att48uniform GREEDY 22 10 sa ReduceTime 10 2	0	2	0	1	1	0	0	0.24754901960784328	0.3165586511221625	0.7872817055070915	1.0	0.02631578947368421	
att48uniform VN 22 10 sa ReduceTime 10 2	0	1	0	1	1	0	0	0.24754901960784328	0.3347245400544217	0.8267514207806902	1.0	0.02631578947368421	
att48uniform NSGA2 22 10 sa ReduceTime 10 2	0	3	0	1	1	0	0	0.13434835431487774	0.007395548711704295	0.0	1.0	0.9342105263157895	
att48uniform SA 22 10 sa ReduceTime 15 2	0	0	0	1	1	1	0	0.0	0.3464374312650215	0.9083919002931865	0.0	0.014285714285714285	
att48uniform GREEDY 22 10 sa ReduceTime 15 2	0	2	0	1	1	1	0	0.24754901960784328	0.28966348104794165	0.7815184343621517	1.0	0.02857142857142857	
att48uniform VN 22 10 sa ReduceTime 15 2	0	1	0	1	1	1	0	0.0	0.3919511816778731	1.0	0.0	0.014285714285714285	
